"MEDIA TREND REPORT","","","Geography :: Worldwide","","","","","","My Metrix"
"114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","Location :: All Locations","","","","","","(c)2010 comScore, Inc"
"","","","Time Period :: October 2008 - December 2009","","","","","",""
"","","","Target :: Total Audience","","","","","",""
"","","","Media :: 114LA.COM,120ASK.COM,123GREETINGS.COM,1616.NET,19L...","","","","","",""
"","","","Measures :: Total Unique Visitors (000)","","","","","",""
"","","","Date :: 1/22/2010","","","","","",""

"","","","Oct-2008","Nov-2008","Dec-2008","Jan-2009","Feb-2009","Mar-2009","Apr-2009","May-2009","Jun-2009","Jul-2009","Aug-2009","Sep-2009","Oct-2009","Nov-2009","Dec-2009",
"683","[P]","    MADE-IN-CHINA.COM","4589.9092452752","4629.2650280804","5166.0350337141","4384.4473815688","6686.35103145027","7871.47532777384","6695.05137214121","6366.83750156826","6198.36781394055","7398.70163699676","7130.11375178003","7135.22334083488","7147.90345959105","6992.646965093","6300.043450787",
"684","[P]","    Bauer Consumer Media","5905.2804561854","5974.5939284187","5831.7706575982","6016.8482136849","6195.33322923572","6483.92691456224","6370.35607905256","6424.54508771934","6258.9904087902","6868.5095215434","6358.99671742407","6224.0236736509","6715.01627829484","6666.564240255","6289.445704979",
"685","[P]","    6RBTOP.COM","2275.2600967094","2240.0261607908","2224.4486089914","2244.5996035319","6383.5247897254","7047.83763324344","6467.831531686","6321.60997568128","6041.31055559805","6252.72701538452","5357.58458265537","3900.4358082948","5814.039266872","5615.794336121","6276.744509904",
"686","[P]","    TAGSTORY.COM","6563.5451374782","5212.2227691963","5542.6993891481","6192.443043944","7352.63999204296","6701.435591391","6944.65141848828","8303.53716477204","7991.15289314585","7321.02104420336","8530.60629319212","7323.4322495257","6726.34671725231","7638.669210112","6258.59218848",
"687","[P]","    Kayak.com Network","9706.9926462779","8820.2637461302","6580.4826905238","8736.9185985581","9992.95950047159","11127.1945391788","9370.64282384184","8838.25730983426","9156.58408194735","10306.1880061495","6900.26784664739","5884.63078067722","6215.71742893466","6205.898468165","6257.936373381",
"688","[P]","    WEB66 Sites","4339.0484273386","4359.4159185785","4704.1714461926","5510.4123257851","5802.62267533245","6393.68621498084","7132.80217474477","6577.0778793231","6266.9187324507","6339.94879291956","5782.73074961622","6324.78347096318","6359.97052566614","6471.625096302","6248.937882499",
"689","[P]","    Deutsche Bahn","8254.6848208494","6583.7905615541","5610.610414499","5964.0416109823","5307.91760696326","5425.2719714256","5650.30049720851","4820.22752827534","4678.90667598075","5792.84087714","5805.49567301123","5687.16727288558","6177.52127388847","5664.586078604","6227.636259317",
"690","[P]","    Spiegel Verlag","5211.3447505001","5254.419058733","5177.4806055211","5986.6069275206","5585.71289830702","6490.21548096204","5381.00406976656","5315.29840098414","5461.9011660963","5762.73243355008","5696.41939362264","6745.53155933556","6047.53890158101","6866.259863217","6187.633129167",
"691","[P]","    Belgacom Group","5479.6323484429","5164.5536714853","5298.5911867623","5300.8999001935","5755.40897847969","6244.70971241804","6185.15315384637","6151.91326607804","5458.45180956515","5480.89515413788","5466.43210001792","5774.28358303844","6116.10244169751","6134.831730375","6180.411588919",
"692","[P]","    Delta Airlines","4083.6713534452","6547.257878343","7377.9135245011","7219.9559980111","6815.25868340077","7154.52496108696","7158.03612625977","6796.36063075116","6585.41076226545","7200.8435587122","6313.53560700687","6028.23078904324","6344.50765437995","6305.541717288","6169.15841308",
"693","[P]","    Blockbuster Inc.","8626.2573000233","6836.6178311244","7012.0314211787","7940.9405720145","5189.14006646718","5287.524337688","5491.24656515158","5370.4098643999","5160.3517432213","5777.91552234312","5368.04178692861","5789.5326624914","5659.64692565428","5880.079257008","6164.895023582",
"694","[P]","    PSA Peugeot Citroën","5587.7350680248","5263.6363181969","5670.1827716884","5695.8336467123","6445.03319651827","8244.20418619416","7846.51934764563","6170.4604052503","5690.53025446545","5844.82664969576","6600.57246713426","6699.82546472728","6588.91355072409","7184.951621717","6151.612391026",
"695","[P]","    Ryanair","5499.0687363781","5370.6996187145","4735.269757063","6421.050177638","6327.03926012966","7040.8113350758","6952.47852834888","6501.4260670597","6515.30593327585","7576.4799258604","7086.59370488929","7146.6076823839","6815.36299725141","6428.993673345","6137.703956778",
"696","[P]","    Channel4","5098.0187882473","4561.9159650521","4489.2946282266","6088.83687455","6043.03038806498","6480.90743543684","6836.90497782993","6402.78242349442","5882.24178355935","6460.35124565936","5998.55794711438","5484.01448260444","5575.43218362601","5769.790719794","6132.351139186",
"697","[P]","    Directv Sites","6723.7435779487","6131.9981513897","7211.5387409754","6476.8203899388","5534.84262252878","5337.23708891252","7892.68622920921","6138.1334263013","6056.65349913565","5443.1286101898","6222.03503624488","6374.59774886368","5556.35874042741","5977.988578554","6128.994599669",
"698","[P]","    PCH.COM","5128.3648779293","5861.2433640332","6938.2126540792","9106.86846632831","6844.94747155876","6817.59636989208","6357.63101393914","5856.7038808393","7069.73109397745","6262.548307223","5368.85610425572","6962.3929590861","5741.09129747888","6289.349914749","6109.388772248",
"699","[P]","    UUSEE.COM","12324.0069123339","10373.15696964","9828.77388038029","9015.1499777807","10794.4334980017","7964.66876232324","7257.46527392914","7834.8323841935","6972.64100608","7573.47785058776","8289.97882071091","4550.39430894126","5602.89212323533","5210.822776565","6105.170471455",
"700","[P]","    GRAAAM.COM","1804.0757286554","2404.2562920005","2339.9246632073","2792.415096325","6041.57411412588","6115.76128011596","6738.09192523793","5698.0450918825","4253.02669188585","5340.64451859492","5407.83314259212","5577.88494049278","6010.57655754183","5691.537265315","6089.322155177",
"701","[P]","    PSICOFXP.COM","4261.5200796182","3883.2400424661","4166.2567592536","4046.5027233126","4553.59198863601","5198.61266213284","5535.58754304446","6033.01188602056","5443.1528172424","5746.71190986456","5911.2171623397","6095.90114746492","6295.27465713313","6283.560658056","6064.706644713",
"702","[P]","    Groupe LDLC.com","4716.7741796348","4634.9218492713","4926.6739870098","4810.7328633583","4928.73221053345","5348.99346443256","4908.88928842135","5095.43036999654","5110.36776979445","5227.40599520828","5034.12911620647","5655.32101073982","5550.82993631093","5678.280890815","6041.089896757",
"703","[P]","    China Economic Net","5689.6947302133","6091.9883213902","5772.2468871056","5169.5486530186","6728.45360360982","6296.95621220344","5694.31856322249","4764.22753888094","6322.94840806855","6493.59618660156","6436.42022048322","6104.0722738702","6569.09598926641","5647.485676599","6038.151445214",
"704","[P]","    COOKPAD.COM","3801.3582758127","4003.0813272811","4178.477566141","4283.0308238533","4646.83507613452","4459.41898770248","4146.70544836072","4164.4108752226","4994.55079234645","4376.99314200808","4380.80054509925","5385.70227071332","5905.91419152609","5584.634217923","6035.321028995",
"705","[P]","    JEDDAHBIKERS.COM","1180.9769476195","1072.3312991579","1502.7537894528","1834.754336584","5155.6465430425","6444.48253386416","5531.85983914779","5021.32219726896","5119.3026752557","6469.04125660072","6854.90634549788","7933.99454444368","7547.80798196393","6628.514968971","6009.9927628",
"706","[P]","    CENTERBLOG.NET","4684.9539301374","4696.0621083058","4509.109129993","4260.0899224817","5411.07861553801","5861.56953480508","6480.22992354835","6877.22455282874","6144.72380206035","5969.46131001256","5756.60993456021","6214.40984973448","6217.67510641201","6506.520848944","5972.059182379",
"707","[P]","    TBS Group","6191.9112446929","4439.3229463238","5620.9260180799","5332.3167159585","5093.27798791878","5650.67503919548","5618.27501314374","5386.53025351868","5530.5575883951","5520.6271912176","6071.01425981275","5156.12520680646","5721.06865269906","5511.453626893","5965.812599412",
"708","[P]","    Independent News & Media","4405.1075091681","4345.6206856466","4526.4124747827","5282.5518034955","5123.14726292383","5473.45368056672","5491.90323793504","5319.92596406146","4658.6485410388","4959.35564438656","4780.98815772052","4995.63023584462","5879.17813031285","5467.857113657","5964.743259151",
"709","[P]","    DIRECT.GOV.UK","4717.2767607118","4265.6131152314","3703.4345975482","5572.0066970269","6124.18960926543","6981.97730778232","6320.76720361593","6046.33156271374","5822.2012308474","6863.5705801284","6599.8770452673","6687.76017308242","6557.86824396845","6636.708738267","5940.877951857",
"710","[P]","    British Telecommunications","6162.870337391","5941.422864633","6025.0820241265","6798.3247407937","6427.23107660074","6583.47868113632","5648.47955709181","6086.46980494594","5669.91427157595","6071.69571367572","6115.81477629259","5750.10747831932","5918.81545344187","5936.027913043","5940.278246263",
"711","[P]","    MLB.COM*","10655.3578360922","5145.9868613914","5512.6847428783","5435.4150560998","5536.13504443813","8031.09062509872","13565.2652929995","13186.4241596005","11963.9232663969","12933.2982490633","12422.5648520654","10992.8634660305","11601.0000626231","7422.371827422","5926.106620294",
"712","[P]","    NIC.IN","4085.4758492201","4068.0973429601","4366.4995511066","4853.7883914974","4847.00249724614","5508.17621306312","5094.75785460909","7776.82369749178","6640.74370147575","6010.2988286786","5699.68689351208","5219.85634574456","5184.94859363628","5416.263104247","5913.383350503",
"713","[P]","    MeetIC - Match","8184.9944525472","6726.8486541722","6430.9723346803","6529.391332933","7809.15115427804","7845.55569782996","7113.48020158439","6459.27249012624","5717.4387062114","5765.53483721152","5676.74086867305","5822.12077009614","5941.22209454707","6139.809577499","5912.095535407",
"714","[P]","    Hilton Hotels","6120.7570307908","5381.7241079102","5624.086051016","6559.6102681545","6471.40180451723","7100.56454201884","6122.95816250472","6748.74155841978","6496.4291105831","6690.95627297192","6269.5709418387","5799.49256601774","6027.38977978434","5500.78752826","5902.497632642",
"715","[P]","    Altice","5005.6992137515","4958.3697279629","4875.9868418065","4950.6049092256","5643.419826383","5626.80179454648","4839.36878231614","5267.66504569458","5182.37021850905","5739.37879146732","5890.27904158795","6019.14924188384","6014.38902168866","5482.575210944","5902.357071102",
"716","[P]","    CSDN.NET Sites","6887.6018170305","6563.3702714835","6444.6421120961","4885.8876257642","5547.74740067939","6401.49281493912","4616.86373144137","5264.2610158739","6812.7968594424","6775.24325297276","7123.81926197522","6395.11102142842","5921.59119165575","5325.350788489","5901.448878385",
"717","[P]","    GameDuell","4274.0860887259","4396.0103222685","4271.5686730652","5198.6416688973","4491.64976589347","5894.31048170968","4616.19256522607","4606.06809962096","5207.35169897015","7165.66830526929","7541.18913578809","10386.8491976509","6868.19820695052","6335.803767352","5899.182287389",
"718","[P]","    Sonic Solutions","4544.5232011436","4641.8847536652","5949.9636856155","6048.8366043822","5377.41909283222","5902.59492655452","6058.99486468951","6055.15510794622","6322.44615224995","6152.7414238164","5791.29602586012","5286.11968316432","6161.63420426127","6014.569705497","5887.920871049",
"719","[P]","    LEO.ORG","5138.1504853098","5522.0385599092","4875.1250021096","5418.0816210517","5645.90516816488","5614.03984632508","4800.11104606393","4887.57410922754","4393.620283887","4883.69994320484","5075.04985632911","5551.64169761732","5565.39121160638","6002.06331239","5882.734874573",
"720","[P]","    Roularta Media Group","3928.8726840388","4431.50569762","3910.7140270788","4618.3741872225","4768.53502659012","5481.3384969044","5397.01370714051","5141.36594050146","5697.27632217165","5365.49753391096","4487.59498304689","5550.43845513614","5473.41029925924","5348.420490432","5872.786639748",
"721","[P]","    ZHAOPIN.COM","6368.294224061","6992.3170455521","5157.2106157849","3344.1298716779","5997.69411320046","6217.26256571752","5075.31378399949","4204.18095015734","4334.7987483997","4672.46450228676","5741.59013378464","5495.0278874297","5676.4366609094","6184.878752549","5866.279472301",
"722","[P]","    KUKINEWS.COM","623.906145343","563.4043231749","654.8098254682","5797.8157581927","5859.34103244749","6892.49428863376","6551.14611724558","2740.62794797902","6122.05353615345","5578.98052891096","6348.30913404412","6726.3496236041","6441.24018439359","5801.017187214","5857.09429377",
"723","[P]","    Naukri","5090.4022032255","4953.60151007","4826.8771772674","4907.9272681169","4767.40746758372","5352.83462721284","5126.78196929914","5849.15714184191","5682.83757512175","5423.34981014308","5659.09383259856","5571.24232172574","5556.47498991421","5746.411253082","5843.442675731",
"724","[P]","    News Interactive Pty Limited","8615.5953293556","8674.2117820403","7269.7559382707","7840.8297178442","8451.87106828924","7967.02127761676","7705.90059610395","6973.97046329458","6477.5411204012","6493.05609061664","6519.44801810778","6085.46565660692","5320.16296472761","4899.51532318","5842.795825964",
"725","[P]","    Oi - Grupo Telemar","3960.4129440689","4555.9251661415","4405.0988177353","4631.8931499418","4879.28650014277","5208.14068638828","4894.26826146502","4846.8750007933","5165.7206229442","5233.77150048952","5094.57252859113","5231.69375708454","5801.07502088752","5829.106715885","5834.454092307",
"726","[P]","    ELAANA.COM","2263.1773786379","2071.3419104145","1984.4772644297","2067.260789116","6406.74794176609","6585.50493409924","6908.70755235486","6247.83641786138","5610.44270584825","6097.64021577076","5842.33527776187","5485.62513147016","5236.69690043261","5273.246062058","5833.849463338",
"727","[P]","    ED.GOV","5386.7354007703","4971.2523860929","4911.9084621106","7425.9478626745","8334.78009817885","9083.3380581538","7833.66359514153","7587.34026848106","6480.6505058345","7438.52694306004","7534.20102382135","6353.28731435326","6056.71660008364","5809.176147962","5827.980279727",
"728","[P]","    Domino's Pizza, Inc.","4884.806898141","4565.0214130919","5123.6129730352","6229.0278205497","5274.37520223633","5252.58693835416","5240.83219446079","5822.22160078452","5189.8842998637","4937.52037537428","4854.9173662207","4554.79356571276","5366.18283456716","5577.601297849","5815.678131891",
"729","[P]","    TPI Paginas Amarillas","5736.5266202426","5243.6068156065","5597.4345893081","6104.0402035287","6104.66689757795","6388.08289122744","6046.38778922865","6390.39527083712","6786.11989968095","5911.99697657084","5718.14792385133","6048.91277160962","5984.70624921617","5633.202480627","5814.307274235",
"730","[P]","    FRMTR.COM","3869.922076219","2976.6193617195","3210.4769664059","3452.7062745856","5248.07833808625","5188.69025572392","5130.47018890658","4761.04881726182","4427.2522142344","4568.0287350336","5022.69077675019","5379.16598975276","6203.87359945873","5635.785877511","5763.985615668",
"731","[P]","    Marriott","5903.5365951873","5246.7566936016","5305.5992796854","6076.1755161254","6311.37969733965","6609.02579406388","6504.389373693","5887.53050117726","6500.5200074349","7211.61611826852","6585.45274374404","5737.09888244086","5753.70823277053","5630.065229382","5733.757890096",
"732","[P]","    GARENA.COM","3115.4268790431","3589.7689758414","3902.3220807112","4334.8505322641","4644.88275661347","5204.35070546836","5669.565970095","5474.07017903058","5478.67898276095","5496.18537168644","5848.1214172976","5555.83049939372","5326.80423717559","5384.749957974","5731.748314692",
"733","[P]","    CDUNIVERSE.COM","4336.0814340882","4805.6835831175","5792.9065471238","5452.5820229475","4952.06074844504","5099.70116520328","5069.99484886593","4956.8132666329","4683.6958417996","5328.66757874724","4944.18214544063","4942.11330848306","5126.40426512022","5163.786525492","5725.649120109",
"734","[P]","    Transcontinental Digital","4481.661622379","4451.9230342929","4549.6047206318","4436.1429466497","4999.95063488266","5241.31100913912","5397.08013529951","5646.05767339468","5145.675882619","5481.54169507628","5347.91425270109","5224.82043455034","5374.36429734632","5617.642450769","5707.072481048",
"735","[P]","    Discover Financial Services","5769.0543009505","5938.4951858705","6389.1131295555","6360.1778197911","5634.39540062144","5969.9612927666","6462.48159137558","6606.91582046824","6196.2424847471","5685.48838975272","5942.23890828981","5630.28409791302","5562.15566100212","5444.071864885","5706.991051818",
"736","[P]","    BLOGBUS.COM","2660.3464346046","2892.9498894679","5452.8812446658","4562.6783141252","4542.84662441803","4824.1717997178","5280.57737705658","4339.40224492476","6194.3476926333","5709.14619222248","5513.31975668402","5502.0315645342","6015.25599667803","5977.101959558","5689.584890968",
"737","[P]","    MERCHANTCIRCLE.COM","4346.2921455563","4366.9941464608","6308.9488112994","7586.0609525315","6963.27952426981","6959.57209458656","6931.52806849528","7492.13883953288","6502.05691225985","7489.54161580388","7081.56238628494","6846.77301325656","7248.65114408192","6710.680353439","5689.168949863",
"738","[P]","    PlasmaNet Sites","7514.9260334639","5647.1970510042","10448.582076797","12321.7781173028","12302.316806234","11564.6696849322","12956.2953050792","15073.7122973216","14394.0602487921","16212.2006024419","16601.3005794566","5520.14004724566","5385.58400824801","5754.29236353","5685.719906371",
"739","[P]","    21CN Corporation Limited","12187.842723225","10723.7784643256","10484.4416134431","10439.6825519144","9861.09886940422","8598.9183169752","7232.731494526","6862.33568871752","9247.4059085536","10302.8605927055","10598.9605122333","8548.07317431276","8507.62689559111","7321.440178565","5681.688551658",
"740","[P]","    Gruppo Fiat","4318.0593065741","3862.3564816029","3761.1530781196","4736.3652980624","4932.30600946768","6441.36474477856","6071.26228015951","6356.6303990437","5804.64119576825","5912.45859694732","5211.80296035589","6209.6546561365","6599.5647496854","5218.238240692","5667.025553233",
"741","[P]","    imeem","22144.7795817274","21889.1840722364","22834.4733320824","23059.891403284","22669.7394717308","24008.5061731416","24406.8549395904","24788.8325403362","21752.9940528153","19664.5083435267","17432.7035302814","15855.889320749","15412.6922897778","14640.100466453","5655.999531768",
"742","[P]","    POMOHO.COM","14613.473351378","13512.223307093","15226.696905322","13199.6459349508","12615.915335313","9293.36916304472","10120.1401449519","7937.41128134916","10048.2373275338","14248.011995827","5743.56660354892","6451.35423805864","7225.81213869055","7542.151088724","5654.260416336",
"743","[P]","    MBC (Munhwa Broadcasting Corp.)","3452.4752396635","3024.2044028814","4227.5401956371","6249.3489018853","5799.00825838621","6149.50679278248","4921.01100384979","6479.70047287764","5230.1972521307","5380.19940910604","6834.23929696178","6026.33630984028","5884.75830837251","5707.192598654","5635.057682378",
"744","[P]","    Gruppo Editoriale Espresso","5747.2422066219","5690.6568829852","5845.8589559296","6083.0515956554","6037.25500783693","6163.216848858","6619.9538444","5627.31464525678","5791.35585967015","5324.17232836372","5330.00982943499","6081.06387536214","6005.9022267226","5451.60593876","5621.249033533",
"745","[P]","    PLAYLIST.COM","10173.6893380368","10991.1599792166","9136.0507968469","7562.1199111745","7638.84417994188","8612.04913617312","8682.60717200326","8539.05785627996","8790.0688309223","7496.45410593608","6756.09995847849","6022.72567820792","5704.33023177555","5536.178142598","5596.51726765",
"746","[P]","    ITV Sites","5752.9653579782","6486.2891922229","5731.0603630153","4659.284154907","4892.66111992792","4476.3879419982","7146.36047374298","6910.89354525062","3776.173461369","3286.43743837032","3472.77030348899","4212.37784945178","5714.91404619543","6810.885558667","5580.991033798",
"747","[P]","    Hankyoreh Newspaper","1742.3850529103","1817.6179389052","1718.7433789973","5162.3837620485","5549.51180473726","5170.40486396264","5557.09871012893","5226.4732761438","6036.4653682315","5026.39486396896","6374.24607850411","6671.2432892716","6783.13348509039","6112.110551209","5565.828035078",
"748","[P]","    CBS.CO.KR","1239.0830830206","1419.3861861074","1095.4203535599","3648.3837314161","5133.73773943869","6125.96204007988","5582.036249804","5541.59618424974","6314.07122861","5797.82814271692","5827.19024300032","5738.17119346136","6452.15105421053","6258.596394513","5539.855416119",
"749","[P]","    Nippon Television Network","N/A","3929.4816777961","4926.504393943","5690.065786751","4467.65032781478","5383.62305421936","4775.87512198763","5945.61041174024","4919.60807659545","4709.0343369772","4690.36042695113","6127.58442060862","5894.15917737556","5062.610319008","5526.931946518",
"750","[P]","    Interpark","3906.1576800778","3910.5646385213","3755.5210909707","4710.6704234156","4982.98080757934","5481.3195488592","5109.62963272628","4689.35718440112","5999.55380393215","5292.46909380016","5563.21961566345","5507.33084831728","5953.33411739253","6579.758284715","5509.939440461",
"751","[P]","    Lee Enterprises, Incorporated","5159.0179345556","4881.6719257204","5291.556470142","4997.9250585499","4981.10551637446","5022.21040215068","5106.61608972751","4847.67985237432","4788.9358848107","4980.08672136536","4969.27322324258","5040.24393233736","5362.4750313973","5036.291516436","5471.902322072",
"752","[P]","    NASA.GOV","4891.2412524879","4714.5674233255","4215.0966596298","4767.4558244716","5451.09879451975","6915.09717621656","5154.55604326742","5470.11138684068","4316.97184000585","6914.11911716604","5509.26784362893","7019.55782740668","8762.09157439469","7285.163473495","5442.686592857",
"753","[P]","    YAM.COM","5433.6134173244","4850.8676223779","5019.1260623311","5109.3517720518","4915.68819665586","5134.56063472348","5707.15434168544","5038.02707450782","5222.4670860605","5252.05433344076","5431.19244690741","5546.997234147","6025.83495316744","5972.208836769","5417.92973008",
"754","[P]","    ABOUTUS.ORG","4346.0402702095","3910.9097850226","3806.7297525026","4631.7891033154","5102.45918253619","5485.7346606582","5256.25375934195","5622.73496271142","5032.01290550115","5713.58677080176","5867.16639028845","6071.4781305351","5971.70888225965","5512.633738776","5394.419863893",
"755","[P]","    BAAMBOO.COM","3052.8807156501","3320.8080793036","4215.4445334635","5665.8839251458","5590.22266464647","6176.546114652","6760.75588834921","6705.78275560268","5725.34628053085","5734.2474515248","5169.8045047032","4094.38176671204","4418.75999554289","4710.91763741","5393.251724969",
"756","[P]","    SHVOONG.COM","4677.6603844067","4556.3214473098","3306.3200535217","4229.6240648803","5039.6358069923","6525.02207248296","6013.45531182486","5976.89142472354","5093.27520647525","4058.53813698836","4612.57778017005","5371.45106389302","6195.20608270795","6528.474354867","5386.898369305",
"757","[P]","    WetterOnline GmbH","5580.1592105341","5295.4497923726","5865.320828689","5887.8762226534","6236.48206431758","7332.6892501902","7844.69347307593","6878.28337081146","6702.61679851395","7785.41340421472","7189.14355612134","5356.82090745634","4936.65582009651","4718.789517661","5385.238251711",
"758","[P]","    SPB.RU","5339.0733499026","5771.2373333265","6270.8326824533","6241.6643188759","5585.03392679566","5829.206205571","6234.90727841423","5413.75521773842","5762.4750696049","6121.80169394892","6762.00975059255","6925.61831153408","7500.56327466798","5733.034542083","5381.599826718",
"759","[P]","    Telstra Corporation Limited","6023.9902109243","5998.0880756495","5657.8993166046","5722.1136267287","5768.35021305296","6355.71300770472","6362.25985724","5861.2743568111","5583.14449743235","5675.54134689464","5833.38292152607","5630.9574804878","5808.40115858524","4704.031692814","5380.215552958",
"760","[P]","    MINIJUEGOS.COM","6304.6542019105","6468.480476149","6769.8454132372","6001.839513089","5508.86130923104","5738.61999970112","5565.49887787944","6386.34522076178","5486.60495733275","5616.47930950844","5132.4745691685","4932.77695948098","4459.6447920415","4375.517576657","5321.634965035",
"761","[P]","    INFO.COM*","3538.7001945721","3420.3796941673","3893.6811522924","5453.0109980609","4506.30260313901","5708.2842318476","6952.23101569721","5936.22909909282","5657.1000821048","6843.90999254508","6005.77181990806","5454.26764296406","5904.78456694859","5757.554678978","5320.953750365",
"762","[P]","    ZHCW.COM","5326.8244371083","5928.4199828546","7138.304444832","6534.5980885191","8026.76928790853","7560.67808705016","8162.41475000321","6807.30610212354","6471.9576649896","7105.17920197712","6857.45514276225","6858.28498253822","7204.77245274963","6470.856094334","5307.97786351",
"763","[P]","    DIVSHARE.COM","5794.6275846123","5208.259791861","5790.9489897327","5232.3145789479","4527.70172302683","4865.27594701408","4433.59455651479","4682.7439711432","4749.54082562725","5341.62342429556","5729.77876286416","6033.04806741414","7659.22861900134","6654.404734266","5305.584786474",
"764","[P]","    E.W. Scripps","5619.0121906536","5680.374570584","6354.3776808974","6393.2130621212","5057.30186365638","5653.27585601388","5480.239071608","6086.30811942866","4871.5655821447","5274.97097797336","5128.64134788015","5189.05801277372","5370.48385705941","5041.890040061","5299.902751786",
"765","[P]","    American Airlines","5195.1273976766","5757.1519677472","5542.7211458285","5869.1685176394","5292.52506611023","6627.56058545468","5753.09712264321","5416.61993157062","5309.0289573477","5794.62180294712","5489.71149717902","5280.71291806162","5193.51637142771","5322.416859074","5288.246670844",
"766","[P]","    InterContinental Hotels Group","6592.8286967787","5137.704880496","4742.0868059496","6361.7318857341","6781.79854031506","7278.20817036828","7032.1272179273","7129.57040922478","7318.5898692702","8026.3970012356","7423.88060872102","6336.44532738922","6003.73106675678","5425.894834126","5275.800825209",
"767","[P]","    Media General Sites","4306.6317235534","4979.3963220649","4932.4317982906","5236.2513661293","4506.86740848126","4651.22505012652","4819.29139646012","4875.6327134753","4781.928145275","5242.6694543042","5191.46858695392","5871.06643570956","6456.51413703472","6810.335202547","5275.663708387",
"768","[P]","    PLENTYOFFISH.COM","4058.4374932583","4338.7570094035","4303.2533483069","4526.8440504845","4755.85674457318","5222.01792884256","5401.56969344272","5564.95544830764","5679.0225805996","5675.25923107492","5239.30648210354","5455.5997034075","5236.56991927479","5222.513351678","5274.475989952",
"769","[P]","    51MOLE.COM","1574.7979263236","2164.8898199629","2895.4608230725","4622.3309624707","4701.48021626555","4473.24294302276","5300.67406999893","4707.19900445316","3920.35099635025","6788.9938150536","8219.86982493717","5609.33147898758","7746.18788701914","7015.615217521","5274.393847212",
"770","[P]","    Belo","6481.9154860224","5996.795284109","6644.5923046733","6736.6077283378","5479.71884855409","6916.46065961344","6577.30612114107","6056.64028917632","5398.0218543175","5717.415119208","10051.0055248361","10966.7788476282","11459.3606258741","5093.485119532","5252.404065387",
"771","[P]","    8684.CN","4827.0398918979","4739.9904680804","4105.4695745038","3851.8599501373","4710.53841877803","4399.5475333474","4612.43526107693","3815.25935342912","4582.196429228","5868.62995595192","6256.01664263726","6992.4057382378","6740.85350619705","6960.295485023","5251.15952716",
"772","[P]","    A&E Interactive","4084.3428466598","4094.0504838405","3875.4207448533","4441.7828759433","4921.10605430064","4578.21281453048","3821.12687820479","4394.14836060772","3537.9494983984","3211.10800250196","3470.05805258215","3521.01195054062","3997.23859643158","4583.133577439","5245.602312296",
"773","[P]","    NHS.UK","5228.3741728032","5284.6510487601","4293.2815105764","5357.4651626832","5839.83714618107","6803.37510810752","5454.41924907486","5351.04774285778","4663.5758328628","6544.04135349856","5415.13918263334","5725.78526598388","6442.00891263976","5921.564051604","5220.76590188",
"774","[P]","    Trader Media Group","5563.6709897757","5118.9090417347","5005.4341936105","6064.6737912403","5915.57204887373","6393.48665734092","6197.0387732587","5826.19746585916","5540.6372925481","6204.52513058296","6251.36893873073","6299.70357285288","6153.67724968365","5489.49073892","5211.63701244",
"775","[P]","    TOGGLE.COM","6513.5009101","6628.0729583141","6530.4005812937","6419.1666433495","6120.36672176813","6642.69998964284","6360.60454404898","5668.78362909112","5007.51942096535","5143.39036293348","4590.09512365762","4846.97379376194","5296.40144642427","5098.385581243","5208.739657835",
"776","[P]","    YAMAHA","4651.8006088111","4276.9372249275","4383.378924522","4346.871827038","4717.6978666842","4983.10770852024","5498.86061427084","5180.88649382942","4770.4959806562","5272.80332700672","5141.88379872401","5438.80564585616","5661.35802556705","4820.785098027","5180.37425093",
"777","[P]","    PHOTOFUNIA.COM","2929.0101868636","4262.6082625828","4752.6182711291","4669.5764169757","5856.92918746476","6284.72260900576","6489.34011419407","6292.587600962","5698.92566185865","5914.26279644456","5609.98569358205","5375.89047745192","5352.81083539688","5019.330118124","5171.68197969",
"778","[P]","    NewIPs","8722.5608083452","7921.4845484335","8078.015155391","8287.5918584892","8217.70931795354","8659.26124056708","8632.49690066677","7481.24152165876","6851.0870618938","6454.33964501876","5987.03797090304","6224.04832426114","5560.9941179879","5631.148566872","5144.770199056",
"779","[P]","    YOKA.COM","5846.0434235428","5462.673009708","5370.2208726802","4556.9290068052","5278.49587396535","5998.59973924456","5369.35399937514","5474.60815229904","6109.7070863148","11337.6265484249","7866.90169749511","7916.9660266857","8179.40522161668","5897.756260639","5139.199361284",
"780","[P]","    Air France-KLM Group","4669.7595288335","4858.8625429875","5489.0348810614","6328.4386372485","5803.95964888979","6628.47045165436","6396.14999729463","5180.84168074362","5522.41266527735","5814.00585122704","5563.16490199467","6190.25496958354","5914.33289522771","5189.823383741","5133.175928386",
"781","[P]","    KBB.COM","4522.9793191052","4672.4149703651","4676.2571059629","5772.1774417956","5335.02372830974","6047.453165051","5904.30244383535","5931.24055575214","5753.9693347431","6503.12082220696","6565.06704486086","5426.55713802154","5151.99749086979","4864.454938913","5101.345855432",
"782","[P]","    ESNIPS.COM","6537.5425912792","5673.4311751536","6643.3031288921","7137.0585704707","7527.95332557145","8437.56181638724","7499.09158883151","7561.81660021828","6937.81418701315","7850.35451262912","7134.54673032615","5545.75995705972","5185.85821073593","4894.510426815","5084.036964217",
